Id,Price
5511,132851.2956624599
2821,269156.98471685284
9570,178759.5413087918
4326,220551.46056914047
9251,224614.4623749252
9031,194814.70749185336
12689,205117.02896671448
16380,244301.61637329365
1053,216910.9001738619
4568,186464.56133016065
16140,116800.3828474317
14356,405185.30135523755
8466,181754.14806199665
15652,143924.8708767728
3285,112529.09599764252
3198,165993.85444207146
14088,346360.04354419693
2268,114758.22307035777
15472,217492.75872885814
1203,222575.58747654659
7157,260946.7324737119
6886,183630.83552101176
5083,241806.39227687323
7467,117027.45762445893
14068,196177.55758096738
2080,181525.71911557816
10865,149561.65925981916
13516,175944.2142676723
14150,203643.34201999006
7609,110149.76617654855
2144,221307.08514698397
10357,184755.74808993313
2396,245611.18181439347
1526,224928.99966741155
10890,256382.7872496992
8638,297710.5004991164
6050,249486.75253577126
7639,121883.53249022938
10544,189032.23885039368
9577,247411.93341339412
13195,219921.29831832214
3484,241001.4205984787
16668,271140.1108493488
7171,188126.19770186977
8547,211303.89338627065
12735,197835.7226467185
9093,191564.70558407946
15323,313129.28534792975
14897,131437.85823864222
5135,130086.3816967364
5327,215861.35829500985
13133,252500.95604383812
1676,249254.9259171381
16296,293358.86961008847
1095,146065.42350445094
12528,150257.30728622712
7348,280157.6736011571
11663,165122.2315939108
1803,203250.2721003241
1510,274423.11529446323
16045,175348.9169678117
2900,140336.42031388084
3236,188584.5173441211
1318,264447.4619626096
14948,236003.0505342439
7840,308551.8156933423
15325,182195.57072070197
8700,180907.92245845654
15706,190461.06208253864
14449,150908.09116880174
16117,178032.72474344866
4529,175643.7295224371
11199,202371.93077850615
4052,242405.3419752287
821,207506.17458848568
68,261608.42826199852
554,122706.41889392232
452,187384.8359121629
11394,341554.02672221884
11393,163813.28536627456
9535,148335.76999110694
4024,173706.16771132225
10069,240711.22063248395
12007,151389.3555495826
12368,374417.2643781116
1259,363352.743599488
1124,291110.86057883984
3707,190432.99576497357
8767,152933.7774167484
1919,163544.5672136074
16741,162028.6725813581
6664,282947.4756248234
5688,371902.20687589166
7799,147085.50276642182
14843,376801.01555600716
7532,172333.08118334634
8133,148243.07119794155
6264,322004.864473731
4125,163913.1721987421
2410,180758.74497779465
13607,223723.28004244514
1716,305192.67586062517
1370,144793.50971381046
2273,339040.10949924495
15298,351960.1398725414
4284,270991.9543675273
12303,161990.20136085266
7808,135831.31811680467
2203,137774.6070050332
7237,123913.98216662834
15864,181393.36265447378
2844,151090.08215184882
5729,154412.2265067224
11812,414333.83251418493
1779,130186.78475108696
6442,148761.2277584354
6160,230780.17567003996
8266,203608.79906871865
9903,158290.54041510457
2867,132176.53109587127
6998,176718.6557313103
13932,172637.97414179338
12587,170952.30570251244
3611,277202.5946745757
2646,278041.29330833576
1890,159730.37586870763
860,234212.75638187892
14187,210963.8717858784
12569,246762.6132885167
1276,90335.79630350709
12025,248037.39592074315
4890,285681.9010754342
14410,253127.85277756792
10352,207061.76634108217
11407,196933.49749032184
10384,174772.24093649234
7622,229107.4635493736
12578,168626.242767448
15820,189737.10085880608
563,205855.91690595448
15226,168054.31472941622
6396,219921.29831832214
6247,143574.96732836537
3339,150277.795367818
10975,276261.6000192828
7475,108992.58739392286
11129,194117.49347154034
3051,289362.826028876
10232,224254.87293191996
14106,192511.10195112534
5502,220120.5727202002
4558,70660.26736571126
4181,146995.40634992323
8426,128904.14709782971
6611,172749.1284346616
14641,154904.58187147658
15539,256224.69571293067
13119,164890.74131966254
11716,179220.40033672607
7316,269435.5192158724
7791,115394.50541625965
13034,373653.0198522785
1068,283303.92824788415
4060,182555.03368254044
10172,216415.53556743715
2591,174998.15617333015
12494,404307.09543737373
7828,306993.4169453118
15284,181087.44307781899
7947,173819.2946366192
16335,213926.13034812425
10234,370038.4757244371
2797,262534.2169026637
5341,232240.91591321435
3059,283029.1598067395
1559,83151.51974203097
15320,274679.7114811215
10284,323424.5222719533
4134,226487.04599857473
4481,211182.07563010382
7222,162406.42354106734
4062,227306.36326722868
2192,191581.18261691937
9637,193232.80540015973
16236,166094.40510174038
4272,163687.17729432654
9406,300124.1226669997
14309,247833.6034343718
1946,294487.15312160127
16235,232391.35912538748
7146,173809.8262190139
16784,234294.03718995716
349,356224.728672196
6251,172376.16312464818
5128,373403.7868781343
11718,186292.6884489867
16721,96663.71878291345
12517,225601.04193458502
15961,188800.8820222985
9428,153031.4390908804
14541,139937.8632091108
10168,119407.55236301645
11270,177347.61255261174
13210,202189.3863763183
11518,170201.4008476967
12612,168702.85888685207
16352,113856.34029725545
9935,148323.9239436201
15521,349607.7199509928
11482,188593.70259960112
11443,167277.20502144628
9459,243823.18767490098
9218,193519.9466479491
854,140395.7487315362
5619,144807.25337176298
9208,222525.4463463673
4391,137879.8056625083
15207,132882.2849942264
7183,182267.28146997784
16442,219301.86719547398
7936,87692.81245954316
10606,246377.17915945285
4979,154809.14865379673
4854,289513.28731494106
16476,130551.56841719577
10516,178215.60217046354
16261,299160.48196425044
90,207718.51886562345
5433,169366.75310808464
14338,137221.78055770663
13487,236217.59692732277
8211,464020.84126745904
170,178479.41545178465
14051,110227.68036034105
10686,185912.36641290595
7595,362450.4130443442
6777,370123.88113486103
14661,169033.21079261246
13991,285199.4683765023
16795,168892.04073352084
2740,122373.279292152
7368,323441.81507358147
2413,245842.5970498424
1852,471629.9149639928
15200,361296.06689406413
8467,300517.97074544104
16379,285971.21138023055
3375,182285.25241161988
5945,465548.0435567723
2641,174325.66615333562
2837,288707.82202916045
3498,209243.79117000708
10876,130974.59661365167
1285,226821.38277472043
9285,257822.47009975757
4015,333071.0707579001
2526,188702.97649814968
7814,212221.9084326339
7117,273084.2095842919
12359,126027.8241172424
3303,257441.17092400376
13874,171317.29120308897
5484,180695.54105356813
15067,159086.78432237124
12639,220714.90461975848
3388,278199.03987976915
4256,205298.28795934105
15738,190834.80033951142
14049,155178.90809490386
15780,179896.69433829488
9564,175534.38411451457
11910,211464.3830996646
11315,190076.3302545568
1733,143939.24329931277
3910,348742.6122760614
7552,536182.5270763698
254,188893.50478712196
5222,209605.89473809968
8314,233465.817995847
16743,226279.36316412245
10335,113252.50008720877
8226,267767.55862504547
12254,236835.1614573394
13152,215029.21266552238
15020,212020.92414744248
16349,211963.27276929026
11924,183945.7341738163
12543,199069.41292801092
14114,219322.65520846317
12318,259124.83608206472
15383,182756.9665002545
6679,202491.17011340815
635,203022.0332515295
15993,362237.49332826165
11375,178332.06016108868
11216,186384.84459182085
15401,225976.46481101107
11301,160409.85303489136
13804,255057.99292136004
10839,188634.20173493234
1588,336226.0058078765
3596,196415.4013634012
5816,169973.9336426472
8099,140606.64580538447
6551,187912.74710301275
14075,317723.24047130503
13431,194947.51762226247
9481,334615.87642985635
5295,157940.00559056978
15859,383826.06985047425
10634,354922.58483030845
444,219831.3363498445
11686,266679.39411645965
1213,216617.86300134592
13970,183983.9303748492
6849,406840.36167600594
9911,211744.73555418255
5649,137721.59901091197
7184,147444.53177992254
5877,256402.45235978556
1655,274109.18741178355
15301,182561.99283175456
12389,242444.39231221378
5241,258046.05182106205
7048,165687.85221817857
10574,133999.07783596744
8593,172137.04292257584
4752,182411.20352467828
14663,187837.5108139593
10994,216143.6854832582
87,87902.49295693722
5132,130423.26355526943
6372,421764.12154272123
7411,290268.3244973195
3319,264834.14714461257
9355,118473.43767631959
5139,295462.3771453153
56,297414.39339821157
3249,202995.44455061905
5047,76213.64570182098
13238,262849.8393678057
2190,258543.2307568526
15599,173018.14385742325
6542,161957.47576527577
1968,161745.11142179774
5630,165342.1614667097
9157,230983.71686819746
789,201634.9376898615
1413,298430.9576781641
12514,288931.49191625265
13459,140803.03773886195
1345,226475.76745889138
4034,205183.5224076426
15169,152977.35641928465
6770,257106.96242119168
3334,200255.70335707685
12998,170849.67481903714
15870,242668.23654853855
1871,142584.89068404862
5770,192459.64039981138
13196,118538.87435256598
7633,211663.67454465613
10699,217523.01260035782
15470,210245.53608261517
1903,514934.71314946207
13860,251739.42370009038
7649,153252.8065153178
11043,187131.8174497374
2922,234400.6425584733
7538,220168.25051115395
9477,116220.7434307416
117,201011.40445919594
1457,239043.43459447802
7082,173740.19146313844
3053,254674.26132874985
12522,117969.99590821829
5744,382462.5472232646
13566,430307.7780589854
1464,127795.95448382894
3852,126967.24421010699
9557,240373.92817365425
14719,454127.9833082806
13978,136614.881235908
3286,149606.18933153254
13019,332200.0406861319
1421,124255.31338104914
13502,173439.45890524666
14811,118206.63940580393
9297,236056.80366424163
7749,425077.8240220083
16555,140538.2721644283
14576,190359.5734169676
12766,170748.8781745618
4679,133564.97353875623
10033,185555.37478580087
11231,216653.8125443448
15112,158577.1401043256
10617,181923.52597246564
2175,167799.14041960152
16502,435017.8521272632
10106,210058.9786952158
12561,156598.62433295875
15907,367063.45212399395
8069,120101.1782605982
8316,126059.61089748284
12343,237453.16124446405
12092,123303.7639992514
1527,190396.32364541342
10010,229783.6863289456
655,114024.3995880498
10549,121154.2708780164
3248,116223.94331369997
13499,299450.33138533344
14959,202974.58231674504
6070,170509.11679261114
11360,220821.65760902155
12102,212678.44953265443
11870,314294.91545252927
3713,123849.13995566135
3230,147916.88258202755
7742,219365.06002501564
15092,348700.53383360466
8728,321612.59064187633
3386,153471.78165065663
9409,151783.49039815148
16545,268055.493564353
3127,158566.4803590936
11344,158049.613636348
2112,204792.63615999682
7310,226595.91716182808
6313,216563.64060781148
3681,457748.85313748015
5114,261576.54062816175
270,150826.7332648102
14350,180061.59296000726
12223,362003.736338924
1066,176466.34505732232
16116,390930.0466043332
11410,520555.40034373064
4088,141439.2793654667
5956,178530.9586500408
14669,137788.87489861692
13871,126540.92438389665
4126,221703.7848726943
12114,190676.2803858969
16607,164837.88208136373
4266,219142.80303831195
13518,194853.43082357585
11856,291994.36707625684
3885,258295.35242531184
8891,175716.1470133727
4964,167280.22513231717
7696,166678.80252797154
6894,127042.68255435655
9766,201883.1201858949
4800,162138.92133346177
2840,184559.9768371528
4743,175391.56683571573
13562,506359.14813351136
8301,200623.04255545954
5405,174987.4107001738
1535,175411.29164136585
9073,125939.72977597913
1698,368629.93776667904
12262,248225.4388998446
6794,185028.50383295392
12701,190427.17619150155
8432,178570.52037622337
13540,145177.97873983634
8629,154044.76625640312
1440,180558.01216802455
8596,210485.51173897853
9575,276372.3655530659
14976,109452.73442282907
3149,221644.30992419727
5157,147795.82233743725
10748,165488.8101203571
9719,297009.17073367065
6376,180394.05832000473
9733,176799.49165746142
4749,216712.6260993141
4994,417644.85061911074
538,204839.1250462415
5512,146332.88993555747
9778,133933.8928318797
9761,142854.34260790894
3174,417083.22273355897
13429,195749.74533940994
10467,75186.1792761098
14129,183041.6848417793
13608,221597.333119006
11106,158434.72760275728
12048,172586.6667589664
1054,340837.926195972
3582,227196.4192551336
1566,143110.30224971735
11529,169810.4012549356
11859,156366.95640680337
10582,143043.70970978294
14907,353437.9331707898
14039,154999.62800461805
10489,173235.98891393922
3331,285659.96054776316
10153,246862.1788012328
5271,144470.41392895282
11871,390753.7201539803
776,140545.95328959273
3994,125888.45344321521
9433,69329.01637067368
14275,128631.81640872177
8030,193013.50092332333
8169,308561.0604660743
8053,180421.01120977692
4822,224731.36754528835
13197,214787.14817881642
13634,292615.45022547105
8951,184416.02995636078
12176,251111.5182397403
15471,141132.33227987748
14962,152696.39493947456
12512,116358.52083784145
8697,510090.05357800453
7095,209175.63052047737
13639,206387.27131730714
16660,174324.9224496008
5848,143241.65538741002
5386,184975.04347138485
10880,281343.9479909473
3954,178033.3667562292
13426,204288.40299114445
5966,211841.71460499123
16315,266856.8297032646
7455,180727.289649629
11071,229383.58949863075
14740,221143.08432450786
16087,189760.34317273024
8931,225025.50746066077
15289,160635.35947426702
16089,286733.7478870941
12128,182546.87152090672
4724,219943.74407910148
8585,203168.7423516514
7188,236941.46286996672
5423,197335.831515886
10488,204296.5934308984
5980,214253.64405430894
8376,241299.84321486394
12397,126267.24442230738
16496,243693.86769220687
4891,264481.53805846453
9710,148866.08177020436
6339,170590.47940081867
244,223830.57682740391
5002,226913.66470475623
5358,179753.90011474164
7636,165327.64096463347
9361,303250.5888087145
3601,116908.93072450726
15755,149111.35173816772
172,189445.48651688316
3037,346928.653208958
577,232422.68622415166
3607,198929.28900200236
2515,117539.28539257735
10413,155600.15690874594
10511,221216.82041672972
4637,311667.9996453766
12736,254791.26538502594
9534,250414.85390240944
11641,172748.83067758006
10419,265165.03479254444
15313,119836.77325482322
14915,195721.63617552017
12409,397119.2061776372
9405,129941.81627370011
14066,202193.8650055206
14108,197069.94307469987
11931,223151.52989918945
11464,296315.34973737196
926,146970.07078538806
11190,219921.29831832214
10260,181754.14806199665
12712,187416.4007955177
1234,198691.47223652946
11608,111276.5456792577
3776,255309.90561600996
4881,203117.83272381968
10266,150213.46997816217
3262,235332.45939435306
3576,345952.0837759645
16604,408832.56425483484
8041,127856.47416715656
10691,245959.55523336364
8357,181694.0744535964
11661,144037.77376463893
4453,249323.94669412245
15936,219921.29831832214
8463,235170.17603592784
15770,257952.59425766568
466,158997.81725271582
14965,86647.05771285655
11227,173508.9652109536
9894,254652.43491785237
11746,199737.53493261297
4118,140421.4382043245
756,373569.9714650232
15589,156450.43164145958
109,270614.83083183
5778,228698.74696535306
1731,92035.10618101034
3450,139967.3268412521
2961,191110.47537046944
222,169686.06189395173
11454,378002.85798548994
7339,183093.22540024563
12096,108820.34886081879
14074,178477.4217160495
4058,189304.9539222296
6603,257015.58645486552
3289,128638.36357890732
16681,251968.93225541562
8200,321857.3172433662
3343,212097.6553279002
7802,182105.6862707784
2082,317617.71255086776
217,248098.050664955
1720,193168.81514241148
7224,252596.79250879464
6176,145013.29654461198
12571,279207.043436977
16666,274019.93808819435
8908,203251.19783383195
6914,166654.42671340052
5428,178092.3693386815
381,180495.55400640742
3991,193433.3372178488
16365,230309.78335036192
1046,204401.85039048232
391,159513.6717400821
9212,285240.2210366101
3022,173435.2076783225
9961,123831.41994637398
6764,337487.07019489334
7720,189671.23525228543
4809,201441.88132564083
8877,311494.521127038
7817,183117.2532205393
10614,127204.53927913778
5553,224110.9614184748
16488,131753.3888968499
11002,174994.57406874167
13592,309663.7258547013
15050,231774.99259971126
13553,233767.8080502322
9041,190137.10041734387
5461,340873.03292343323
16274,368897.49691566353
2138,133701.13213633688
6245,162139.00062837126
8245,223213.48153414106
6491,216846.22545527457
13218,200096.49500218703
13101,121399.04393198578
10462,141370.8411477078
4079,176895.397857223
1506,380720.4862296521
14107,125939.72977597913
12215,277084.2648658078
11576,252184.66208726368
10567,216508.3124354902
12713,234524.03944033524
1468,473133.3055175913
2549,251347.14759243056
4172,214262.01281029487
12380,246744.61907871612
3513,115971.65207437958
8165,207582.26990804105
1127,214945.2518488436
14601,382923.7394235476
15526,332546.11238095094
986,432284.5978911876
14968,216243.70045083622
9348,206512.6328901782
6317,256067.8726208624
7497,87516.16361786843
5079,329579.45171497826
528,190618.62392226633
10964,146198.11334826663
5812,317381.9894034557
11022,188438.71165899
16251,138691.6370741498
5863,113573.3173836582
8664,213454.9121150473
5396,157095.7897963381
6917,257469.26262553208
12776,127267.33424682137
473,277680.8052725335
13333,208099.47780429895
13023,181944.8143037082
7357,183913.4866728138
10955,503437.1512020881
11914,344807.3540302583
12535,177072.34820580605
11205,142818.3362437219
13209,189689.92510465928
16119,362634.76380747097
2174,266119.0209810108
4834,179386.81446588755
10151,185308.5854190319
5584,207114.7481037243
6672,224590.96291314298
12858,289035.2740361113
5106,223666.57440409093
8884,186087.44249200917
13766,177004.04688887135
12556,116349.4712037715
12910,223359.4640851371
6258,128102.53257578658
7100,256680.06086062483
1793,179895.39568025016
3335,181764.9922168068
12835,188455.16060154256
10591,165118.54805068986
15707,216775.8254205163
16389,161617.3067033147
7440,379183.87410845247
6293,182374.07364605617
3937,194238.96461591785
16527,214423.269893812
5102,207929.4627895849
10734,295423.0259992256
7986,159781.2344628254
6495,137587.80383418905
9571,222203.43225347355
5131,188858.5055761902
10761,264858.9915950088
143,512861.86924909445
13829,176416.98374578284
13662,245131.26821926562
1771,150286.1894471575
5448,187550.10766302055
8594,151348.7473829463
12038,246642.66447765453
16471,150924.30692096084
16764,143760.80692846433
1282,176171.54438856465
15101,248358.71113450298
9473,150632.6525695216
2324,451706.972566803
14448,246160.39925369184
6000,69059.544177322
2077,115334.1221029482
12960,249227.52426709628
15837,211896.2987405077
8805,244519.57600619478
9987,223044.4346510419
1580,384304.8299514212
11089,126741.34429802226
10926,217992.44189277716
12773,423377.35783388524
6490,258463.41919595248
10858,124729.35517512733
2831,113052.6489044897
16326,139011.1929934041
371,195170.6970412557
8852,196877.84611072874
6713,269976.43101341865
4230,193176.0521239279
3639,218185.70492022505
3642,205857.2397856238
5149,191616.90856451244
2861,185600.27497272426
13300,97618.49054918658
2807,329967.62160418916
5919,110032.07933502318
12716,511825.8975287482
4271,246442.7235913753
16055,248328.6966366492
3747,263609.0755932645
5857,262536.90456804313
6884,299798.0982742155
16027,250431.30263495026
3512,394104.6262091896
5181,160690.9331169468
16732,275775.9570220127
1908,176666.00488595918
12082,167288.00624986034
7286,134466.6568268135
8216,152388.7977601779
6929,331708.1096637493
3950,348667.44349835545
12479,186637.7690079627
877,130665.73276552386
1366,201811.36816424012
384,131384.7615369042
5767,208105.03687082342
6910,157593.67055397178
187,193233.27589967853
10164,244983.4704044437
8603,238792.4223746468
15834,227796.34374280574
3078,126009.90685920866
3479,241941.05811942098
6671,207223.14715103697
6078,165280.47958464452
16271,131382.35408011236
16191,145854.754343177
11544,174129.27134487504
7781,194432.1450740847
14918,320291.9321479111
6238,182909.27913917115
12989,215943.58062048833
11907,233096.3545888258
9696,154106.59255835938
14084,261592.44839375687
3895,151971.37550274062
4367,184778.5141549327
8453,70747.87695495944
7638,356225.60845200106
8373,257717.59880384107
4674,189124.09838262884
15787,137063.57104794896
5903,203252.7984413728
13679,190290.64584996543
9018,214513.09251736425
15823,323444.2445566818
13289,140598.0097839801
9896,194388.3710946308
14436,181427.76347775845
5547,233995.52952287658
4048,367769.9743168871
16579,204636.73425360429
8550,182811.2299566614
9385,307435.0646401431
5242,156872.31131432854
31,192290.55307737968
6144,311052.1023835275
3990,190701.19835276363
2523,88065.61085944258
12608,254597.50488366207
7234,183153.76486254658
15264,199650.7114806675
9623,266796.9727789896
3161,288076.64684222225
7425,106417.98384660935
13021,254717.0211764829
4044,142396.20225744278
15411,226166.3463377989
979,308039.61970966606
5514,226166.3463377989
4817,179118.28391224038
2115,195726.23401345938
10571,274454.711528651
8992,227109.55623655196
15546,178358.89730184432
11359,142912.98455318392
11972,169429.3658780475
12838,167957.00260321968
5948,128081.48899139921
422,329521.4812654977
4855,161480.92916649205
16197,113474.87294288805
8926,363329.08443806344
5703,170630.5379340949
8848,200860.19086327855
7039,309602.69192944217
3806,148632.53313759694
15154,261270.0606450503
13132,189537.3258378331
7438,198742.5619333663
4398,221552.549732381
2440,200795.49970865206
3751,170624.11260113632
1476,171165.50038261365
2264,343403.45962879097
16444,172283.92950781697
10704,172762.1798316664
4033,132452.34594461185
4508,128416.00866572958
16290,224094.57600623346
10387,204535.6556475946
5457,149822.40145916113
4910,261713.11748301963
7451,197063.1157260768
10732,163577.93254245256
8015,120040.23107627068
6148,191434.3165569891
5892,248225.4388998446
7825,211317.6437970013
6851,213422.38390960437
6633,192045.9021526872
2139,289540.5176061283
10213,262352.7587273223
2830,225167.85834717733
13907,133281.14086142572
15897,329330.8329271237
8311,195923.874540431
14230,204606.3447467843
3878,205747.54084635255
13732,193558.8275061938
12110,167997.2141494563
10675,325666.8596200015
12946,148654.5155980008
16754,231721.3133507665
4394,301081.5974586497
16728,160739.1035473954
14378,352130.40508665616
9949,168787.61941262038
994,218377.18307427672
13258,152752.89376984726
5883,386684.8430115648
6933,355817.20278382016
13193,220920.56216986533
13286,170617.53582263616
13407,343132.93854809273
7512,123112.94184078599
7221,195099.18321257597
14428,148430.58618925017
1740,201659.97815788895
3,128271.31080801622
12952,218822.6132677133
11537,132416.82416988234
2558,140799.30626329716
14081,252600.9684756411
3517,250115.64147844427
7149,238187.657984281
15777,111038.68613544616
8995,257080.53390861145
826,235374.47351705094
509,260988.86528380966
14875,318711.98977123847
6591,175627.63864697944
11283,109239.32410400423
9897,261740.07317960274
14902,184893.7341129497
14291,170380.42576762906
3162,210924.57951255853
4206,196972.559609561
11580,191834.0496119531
2007,211189.49047025188
14939,213089.6071432988
13572,183817.0374844656
